Date & Time	Temp 	Press 	Light Intensity 	BMI	Moisture Correction (ppb) 	SNRrms	SNRpp	NH3(PPM)	NH3 SE(PPM)	NH3 FCT(PPM)	NH3 FCT SE(PPM)	CO2(PPM)	CO2 SE(PPM)	CO2 FCT(PPM)	CO2 FCT SE(PPM)	CO(PPM)	CO SE(PPM)	CO FCT(PPM)	CO FCT SE(PPM)	C2H6(PPM)	C2H6 SE(PPM)	C2H6 FCT(PPM)	C2H6 FCT SE(PPM)	HCHO(PPM)	HCHO SE(PPM)	HCHO FCT(PPM)	HCHO FCT SE(PPM)	FACIDD(PPM)	FACIDD SE(PPM)	FACIDD FCT(PPM)	FACIDD FCT SE(PPM)	CH4(PPM)	CH4 SE(PPM)	CH4 FCT(PPM)	CH4 FCT SE(PPM)	C3H8(PPM)	C3H8 SE(PPM)	C3H8 FCT(PPM)	C3H8 FCT SE(PPM)	SO2(PPM)	SO2 SE(PPM)	SO2 FCT(PPM)	SO2 FCT SE(PPM)	H2O(PPM)	H2O SE(PPM)	H2O FCT(PPM)	H2O FCT SE(PPM)	
6/19/2020 01:22:13	0	0	8.8%	7.949E-2 	1583.84408194858	1233.817	347.235	0.131	2.439	-0.160	2.443	-41.027	2.975	-41.114	2.974	-0.247	0.171	-0.082	0.240	0.225	10.360	0.345	10.376	2.778	4.772	2.716	4.774	0.009	0.356	-0.055	0.356	-0.083	0.389	-0.157	0.399	0.092	0.113	0.067	0.153	-0.965	2.065	-0.880	2.053	-1451.046	10.425	-1450.660	10.426	
6/19/2020 01:22:24	0	0	8.8%	7.949E-2 	1583.84408194858	1241.830	349.630	0.144	2.440	0.036	2.441	-41.063	2.976	-41.074	2.986	-0.168	0.169	-0.198	0.218	0.235	10.367	0.470	10.382	2.901	4.772	3.105	4.775	-0.001	0.356	0.004	0.357	-0.011	0.387	-0.022	0.392	0.095	0.109	0.061	0.139	-1.043	2.066	-1.268	2.068	-1451.053	10.424	-1450.806	10.428	
6/19/2020 01:22:34	0	0	8.8%	7.949E-2 	1583.84408194858	1238.502	357.816	0.039	2.440	-0.336	2.440	-41.036	2.976	-40.913	2.975	-0.287	0.176	-0.821	0.233	0.160	10.364	0.227	10.353	2.930	4.771	3.156	4.766	-0.003	0.356	0.036	0.355	-0.085	0.385	-0.393	0.389	-0.049	0.107	-0.232	0.143	-1.163	2.064	-1.491	2.068	-1450.981	10.422	-1450.696	10.415	
6/19/2020 01:22:44	0	0	8.8%	7.949E-2 	1583.84408194858	1237.915	345.628	-0.003	2.440	0.360	2.441	-41.053	2.975	-41.110	2.965	-0.392	0.178	-0.430	0.236	0.181	10.367	-0.318	10.372	3.002	4.770	3.030	4.772	0.006	0.356	0.054	0.357	-0.268	0.388	-0.495	0.405	-0.115	0.105	-0.358	0.141	-1.305	2.062	-1.581	2.072	-1450.698	10.417	-1450.635	10.406	
6/19/2020 01:22:56	0	0	8.8%	7.949E-2 	1583.84408194858	1235.268	352.825	-0.166	2.439	-0.731	2.442	-41.034	2.975	-41.039	2.976	-0.443	0.178	-0.288	0.225	-0.092	10.370	-0.747	10.388	3.081	4.769	3.032	4.769	0.022	0.356	0.011	0.356	-0.234	0.388	0.019	0.397	-0.144	0.106	-0.046	0.153	-1.385	2.065	-1.199	2.062	-1450.840	10.416	-1451.235	10.418	
6/19/2020 01:23:07	0	0	8.8%	7.949E-2 	1583.84408194858	1229.848	339.487	-0.116	2.439	0.246	2.440	-41.018	2.971	-41.009	2.969	-0.520	0.177	-0.531	0.213	-0.167	10.366	0.167	10.364	2.962	4.766	2.628	4.762	0.026	0.355	0.017	0.356	-0.295	0.390	-0.239	0.400	-0.181	0.108	-0.087	0.140	-1.331	2.065	-1.052	2.068	-1450.955	10.412	-1451.263	10.414	
6/19/2020 01:23:18	0	0	8.8%	7.949E-2 	1583.84408194858	1232.837	340.493	-0.036	2.441	0.067	2.445	-41.039	2.971	-41.000	2.977	-0.341	0.176	-0.078	0.253	-0.327	10.375	-0.412	10.391	3.038	4.770	3.464	4.782	0.022	0.356	0.023	0.357	-0.217	0.391	-0.088	0.395	-0.104	0.112	0.076	0.161	-1.237	2.063	-1.114	2.063	-1451.022	10.416	-1450.968	10.432	
6/19/2020 01:23:28	0	0	8.8%	7.949E-2 	1583.84408194858	1237.490	350.762	-0.278	2.442	-0.617	2.447	-41.009	2.975	-40.987	2.981	-0.223	0.171	0.082	0.228	-0.458	10.383	-0.839	10.403	2.911	4.771	2.520	4.777	-0.002	0.356	-0.042	0.357	-0.109	0.390	-0.113	0.403	0.032	0.115	0.183	0.147	-1.183	2.058	-1.365	2.049	-1451.011	10.425	-1450.588	10.440	
6/19/2020 01:23:39	0	0	8.8%	7.949E-2 	1583.84408194858	1242.439	358.263	-0.060	2.442	0.082	2.442	-41.000	2.979	-41.006	2.992	-0.282	0.170	-0.504	0.238	-0.464	10.380	-0.773	10.376	2.844	4.770	2.767	4.764	-0.002	0.356	0.011	0.356	-0.182	0.390	-0.337	0.397	0.057	0.110	0.056	0.139	-1.343	2.057	-1.841	2.061	-1451.053	10.429	-1451.394	10.436	
6/19/2020 01:23:50	0	0	8.8%	7.949E-2 	1583.84408194858	1245.966	363.542	-0.083	2.442	0.034	2.442	-41.007	2.980	-41.036	2.972	-0.137	0.175	0.113	0.237	-0.751	10.385	-0.982	10.385	2.850	4.772	2.653	4.773	-0.005	0.356	0.006	0.356	-0.210	0.390	-0.355	0.402	0.082	0.111	0.015	0.141	-1.327	2.057	-0.989	2.069	-1451.002	10.432	-1451.062	10.425	
6/19/2020 01:24:00	0	0	8.8%	7.949E-2 	1583.84408194858	1238.230	347.424	-0.056	2.442	0.185	2.442	-41.015	2.982	-41.032	2.985	-0.141	0.174	-0.156	0.237	-0.442	10.378	0.826	10.361	2.867	4.772	3.530	4.780	-0.011	0.356	-0.002	0.357	-0.297	0.391	-0.423	0.396	0.008	0.110	-0.222	0.145	-1.420	2.059	-1.486	2.069	-1451.065	10.431	-1451.219	10.428	
6/19/2020 01:24:11	0	0	8.8%	7.949E-2 	1583.84408194858	1264.807	346.006	0.064	2.442	-0.089	2.447	-41.031	2.979	-41.048	2.968	-0.136	0.163	0.021	0.205	-0.252	10.379	-0.081	10.407	3.096	4.771	3.433	4.773	-0.006	0.356	-0.023	0.356	-0.323	0.393	-0.209	0.408	0.051	0.111	0.354	0.150	-1.368	2.060	-1.155	2.053	-1451.147	10.428	-1450.918	10.429	
6/19/2020 01:24:22	0	0	8.8%	7.949E-2 	1583.84408194858	1267.782	344.526	-0.057	2.442	-0.349	2.443	-41.017	2.974	-40.951	2.974	0.008	0.164	0.096	0.246	-0.226	10.383	-0.669	10.395	3.218	4.772	3.258	4.768	-0.005	0.356	0.015	0.356	-0.329	0.393	-0.324	0.399	-0.031	0.111	-0.270	0.147	-1.219	2.061	-1.245	2.067	-1451.133	10.426	-1451.342	10.427	
6/19/2020 01:24:32	0	0	8.8%	7.949E-2 	1583.84408194858	1268.050	355.756	-0.015	2.442	0.262	2.443	-41.020	2.975	-41.047	2.976	0.053	0.167	0.282	0.250	0.106	10.387	0.348	10.400	3.248	4.770	2.772	4.764	-0.007	0.356	-0.005	0.355	-0.267	0.391	-0.100	0.395	-0.093	0.112	-0.235	0.141	-1.320	2.055	-1.392	2.044	-1451.076	10.426	-1450.836	10.424	
6/19/2020 01:24:41	0	0	8.8%	7.949E-2 	1583.84408194858	1290.942	363.289	0.047	2.441	0.317	2.440	-41.026	2.973	-41.056	2.976	0.133	0.173	0.135	0.243	-0.091	10.385	0.036	10.354	3.131	4.766	3.062	4.766	0.001	0.355	0.033	0.355	-0.168	0.391	-0.015	0.397	-0.041	0.110	-0.014	0.133	-1.233	2.051	-1.140	2.053	-1450.959	10.422	-1450.751	10.415	
6/19/2020 01:24:54	0	0	8.8%	7.949E-2 	1583.84408194858	1276.282	368.644	-0.016	2.441	-0.287	2.446	-41.041	2.976	-41.108	2.977	0.055	0.182	-0.317	0.231	-0.120	10.383	-0.196	10.399	2.946	4.766	2.693	4.771	0.013	0.355	0.023	0.357	-0.119	0.390	-0.039	0.407	-0.166	0.113	-0.143	0.159	-1.289	2.053	-1.379	2.058	-1450.939	10.423	-1450.836	10.433	
6/19/2020 01:25:05	0	0	8.8%	7.949E-2 	1583.84408194858	1265.354	360.278	0.171	2.442	0.277	2.445	-41.049	2.977	-40.985	2.981	-0.027	0.182	-0.248	0.234	0.058	10.379	0.044	10.381	2.844	4.768	2.853	4.776	0.001	0.355	-0.029	0.357	-0.131	0.389	-0.401	0.394	-0.083	0.113	0.061	0.147	-1.243	2.053	-1.059	2.070	-1450.964	10.424	-1451.438	10.430	
6/19/2020 01:25:15	0	0	8.8%	7.949E-2 	1583.84408194858	1268.873	354.346	-0.055	2.441	-0.519	2.441	-41.056	2.976	-41.074	2.970	-0.122	0.168	-0.092	0.200	-0.263	10.372	-0.939	10.369	2.979	4.768	3.310	4.765	0.016	0.355	0.056	0.355	-0.067	0.386	0.156	0.383	0.018	0.111	0.169	0.137	-1.131	2.058	-0.945	2.065	-1451.053	10.421	-1451.188	10.412	
6/19/2020 01:25:26	0	0	8.8%	7.949E-2 	1583.84408194858	1264.020	366.876	-0.101	2.441	0.138	2.440	-41.079	2.977	-41.148	2.980	-0.224	0.154	-0.264	0.199	-0.408	10.373	-0.543	10.359	2.942	4.769	2.914	4.771	0.017	0.356	0.040	0.357	-0.079	0.389	-0.060	0.406	-0.060	0.116	-0.327	0.147	-1.115	2.060	-1.076	2.062	-1451.210	10.423	-1451.377	10.422	
6/19/2020 01:25:37	0	0	8.8%	7.949E-2 	1583.84408194858	1261.098	351.085	-0.060	2.440	-0.124	2.440	-41.043	2.979	-40.966	2.985	-0.221	0.154	-0.308	0.206	-0.505	10.360	-0.583	10.349	3.074	4.769	3.221	4.768	0.051	0.356	0.160	0.356	-0.043	0.387	0.094	0.397	-0.003	0.109	0.084	0.149	-0.971	2.062	-0.804	2.064	-1451.106	10.418	-1450.424	10.412	
6/19/2020 01:25:47	0	0	8.8%	7.949E-2 	1583.84408194858	1264.351	358.193	-0.165	2.438	-0.106	2.438	-41.024	2.976	-40.906	2.970	-0.161	0.145	0.020	0.207	-0.345	10.354	0.685	10.356	3.101	4.767	2.960	4.767	0.061	0.355	0.004	0.356	0.089	0.386	0.108	0.395	-0.016	0.108	0.008	0.144	-1.000	2.055	-1.176	2.041	-1451.062	10.415	-1451.263	10.421	
6/19/2020 01:25:58	0	0	8.8%	7.949E-2 	1583.84408194858	1254.821	361.064	-0.077	2.439	-0.163	2.444	-41.007	2.978	-41.010	2.978	-0.083	0.146	0.221	0.218	-0.138	10.355	-0.113	10.374	3.018	4.769	2.980	4.773	0.074	0.356	0.109	0.356	-0.005	0.390	-0.202	0.399	-0.094	0.112	-0.142	0.140	-1.030	2.054	-1.064	2.062	-1450.880	10.418	-1450.456	10.425	
6/19/2020 01:26:07	0	0	8.8%	7.949E-2 	1583.84408194858	1268.796	354.724	-0.216	2.439	-0.405	2.440	-40.966	2.979	-40.983	2.984	-0.019	0.158	-0.009	0.249	0.064	10.362	0.267	10.386	3.006	4.768	2.862	4.768	0.084	0.355	0.080	0.356	-0.092	0.389	-0.370	0.402	-0.068	0.112	-0.221	0.155	-1.069	2.055	-1.231	2.067	-1450.883	10.419	-1451.390	10.426	
6/19/2020 01:26:20	0	0	8.8%	7.949E-2 	1583.84408194858	1266.672	361.418	-0.137	2.439	0.193	2.441	-40.987	2.976	-41.049	2.975	0.146	0.162	0.338	0.222	0.193	10.370	-0.068	10.381	2.718	4.768	2.069	4.770	0.060	0.356	0.063	0.357	-0.111	0.392	0.039	0.410	-0.066	0.115	0.091	0.149	-1.157	2.058	-1.157	2.077	-1451.002	10.421	-1450.898	10.420	
6/19/2020 01:26:28	0	0	8.8%	7.949E-2 	1583.84408194858	1260.007	351.518	-0.253	2.439	-0.628	2.439	-41.025	2.978	-41.060	2.979	0.251	0.163	0.469	0.208	0.104	10.372	0.330	10.364	2.435	4.770	1.829	4.774	0.057	0.356	-0.007	0.356	-0.167	0.393	-0.092	0.398	-0.085	0.113	-0.066	0.139	-1.195	2.065	-1.327	2.068	-1450.884	10.422	-1450.793	10.425	
6/19/2020 01:26:41	0	0	8.8%	7.949E-2 	1583.84408194858	1256.458	357.520	-0.313	2.439	-0.396	2.443	-41.067	2.975	-41.176	2.964	0.174	0.167	-0.009	0.228	-0.153	10.373	-1.145	10.377	2.173	4.770	1.934	4.774	0.050	0.356	0.082	0.357	-0.105	0.394	0.031	0.402	-0.054	0.115	-0.018	0.154	-1.238	2.068	-1.238	2.071	-1450.940	10.420	-1450.681	10.417	
6/19/2020 01:26:52	0	0	8.8%	7.949E-2 	1583.84408194858	1235.862	346.088	-0.173	2.439	0.086	2.441	-41.114	2.972	-41.172	2.974	0.125	0.165	-0.238	0.235	-0.307	10.371	-0.347	10.378	2.014	4.772	2.226	4.774	0.034	0.356	0.013	0.356	-0.036	0.393	-0.131	0.397	-0.017	0.112	-0.076	0.144	-1.242	2.067	-1.247	2.065	-1450.720	10.419	-1450.513	10.421	
6/19/2020 01:27:02	0	0	8.8%	7.949E-2 	1583.84408194858	1254.433	357.340	-0.225	2.440	-0.043	2.442	-41.100	2.973	-40.991	2.976	-0.032	0.159	-0.300	0.224	-0.228	10.371	0.250	10.378	1.942	4.771	1.779	4.768	0.001	0.356	-0.068	0.356	-0.093	0.389	-0.197	0.396	-0.119	0.109	-0.314	0.142	-1.229	2.066	-1.107	2.070	-1450.667	10.418	-1450.692	10.416	
6/19/2020 01:27:13	0	0	8.8%	7.949E-2 	1583.84408194858	1257.585	356.264	-0.018	2.440	0.256	2.441	-41.121	2.973	-41.145	2.981	-0.218	0.165	-0.292	0.234	-0.272	10.372	0.153	10.371	1.871	4.771	1.548	4.773	0.026	0.356	0.092	0.356	-0.051	0.391	0.110	0.404	-0.130	0.110	-0.110	0.137	-1.121	2.067	-0.892	2.075	-1450.526	10.417	-1450.228	10.420	
6/19/2020 01:27:24	0	0	8.8%	7.949E-2 	1583.84408194858	1236.912	355.269	0.132	2.439	0.266	2.439	-41.075	2.975	-40.991	2.971	-0.244	0.153	-0.128	0.211	0.011	10.373	-0.014	10.380	1.732	4.768	1.374	4.763	0.002	0.355	-0.012	0.356	-0.049	0.390	0.068	0.397	-0.127	0.107	-0.009	0.135	-1.181	2.066	-1.480	2.067	-1450.303	10.415	-1449.791	10.410	
6/19/2020 01:27:33	0	0	8.8%	7.949E-2 	1583.84408194858	1219.560	344.065	0.210	2.440	0.410	2.444	-41.065	2.976	-41.131	2.978	-0.335	0.156	-0.598	0.214	-0.012	10.372	-0.436	10.373	1.525	4.768	1.400	4.773	-0.013	0.356	-0.047	0.356	-0.032	0.390	-0.046	0.395	-0.102	0.108	0.025	0.152	-1.115	2.069	-0.980	2.076	-1450.068	10.417	-1449.572	10.426	
6/19/2020 01:27:45	0	0	8.8%	7.949E-2 	1583.84408194858	1212.577	347.790	0.209	2.439	-0.132	2.441	-41.110	2.976	-41.172	2.974	-0.292	0.156	-0.132	0.222	0.004	10.368	0.314	10.362	1.444	4.768	1.458	4.766	0.006	0.356	0.009	0.356	-0.062	0.390	-0.300	0.398	-0.052	0.107	-0.113	0.150	-1.146	2.071	-1.230	2.076	-1449.944	10.416	-1450.194	10.412	
6/19/2020 01:27:56	0	0	8.8%	7.949E-2 	1583.84408194858	1241.837	341.841	0.255	2.439	0.494	2.441	-41.114	2.974	-41.160	2.976	-0.238	0.155	-0.062	0.216	0.000	10.368	0.136	10.373	1.551	4.767	1.973	4.772	-0.012	0.356	0.023	0.356	-0.101	0.389	-0.045	0.400	-0.068	0.110	-0.173	0.155	-1.109	2.066	-0.744	2.058	-1449.993	10.416	-1450.427	10.421	
6/19/2020 01:28:07	0	0	8.8%	7.949E-2 	1583.84408194858	1271.697	337.228	0.087	2.440	-0.465	2.443	-41.091	2.976	-40.900	2.979	-0.190	0.159	0.095	0.248	-0.063	10.367	-0.266	10.375	1.527	4.769	1.281	4.770	-0.005	0.356	0.011	0.356	-0.168	0.389	-0.245	0.400	-0.021	0.111	0.179	0.136	-0.980	2.064	-0.965	2.057	-1450.053	10.420	-1450.032	10.426	
6/19/2020 01:28:17	0	0	8.8%	7.949E-2 	1583.84408194858	1280.827	350.260	0.018	2.440	0.174	2.442	-41.101	2.976	-41.172	2.975	-0.157	0.162	-0.428	0.240	0.041	10.364	-0.020	10.360	1.568	4.769	1.562	4.773	0.006	0.356	-0.002	0.356	-0.281	0.393	-0.557	0.407	-0.056	0.113	-0.117	0.143	-1.061	2.062	-1.303	2.073	-1450.122	10.418	-1449.845	10.416	
6/19/2020 01:28:28	0	0	8.8%	7.949E-2 	1583.84408194858	1271.290	357.442	0.136	2.440	0.354	2.443	-41.047	2.975	-40.958	2.974	-0.172	0.160	-0.233	0.197	-0.163	10.366	-0.502	10.372	1.541	4.772	1.349	4.776	0.012	0.356	0.035	0.356	-0.235	0.394	-0.098	0.400	-0.004	0.107	0.095	0.134	-1.110	2.055	-1.427	2.045	-1449.999	10.421	-1449.703	10.425	
6/19/2020 01:28:39	0	0	8.8%	7.949E-2 	1583.84408194858	1268.587	375.232	-0.104	2.440	-0.361	2.441	-41.020	2.974	-41.049	2.971	-0.192	0.162	-0.211	0.221	-0.041	10.364	0.622	10.362	1.367	4.772	1.277	4.773	0.017	0.356	0.041	0.356	-0.238	0.394	-0.038	0.402	-0.001	0.106	-0.162	0.150	-1.203	2.056	-1.118	2.061	-1449.842	10.420	-1449.799	10.419	
6/19/2020 01:28:50	0	0	8.8%	7.949E-2 	1583.84408194858	1266.971	374.604	0.158	2.440	0.545	2.443	-41.065	2.973	-41.082	2.976	-0.316	0.152	-0.416	0.224	0.093	10.366	0.271	10.386	1.428	4.772	1.526	4.771	0.029	0.356	0.059	0.356	-0.246	0.393	-0.295	0.399	-0.029	0.110	0.069	0.155	-1.227	2.056	-1.062	2.057	-1449.770	10.420	-1449.744	10.427	
6/19/2020 01:28:58	0	0	8.8%	7.949E-2 	1583.84408194858	1263.520	379.193	0.104	2.440	-0.171	2.440	-41.059	2.973	-41.148	2.974	-0.190	0.153	0.099	0.244	0.115	10.370	0.069	10.374	1.335	4.769	1.189	4.760	0.038	0.356	0.034	0.356	-0.104	0.390	0.059	0.397	-0.008	0.112	-0.036	0.150	-1.218	2.049	-1.266	2.045	-1449.672	10.422	-1449.456	10.423	
6/19/2020 01:29:11	0	0	8.8%	7.949E-2 	1583.84408194858	1250.943	370.912	-0.001	2.439	-0.009	2.440	-41.106	2.975	-41.147	2.982	0.018	0.166	0.594	0.227	0.345	10.370	0.417	10.372	1.342	4.766	1.377	4.765	0.040	0.356	0.043	0.356	-0.128	0.390	-0.202	0.402	-0.071	0.115	-0.155	0.144	-1.121	2.055	-1.038	2.068	-1449.544	10.422	-1449.191	10.424	
6/19/2020 01:29:22	0	0	8.8%	7.949E-2 	1583.84408194858	1249.749	355.379	0.071	2.439	-0.193	2.442	-41.097	2.980	-41.010	2.991	0.022	0.158	-0.199	0.207	0.393	10.371	0.816	10.370	1.525	4.766	2.010	4.773	0.024	0.355	-0.019	0.356	-0.169	0.388	-0.249	0.392	-0.065	0.115	-0.137	0.157	-1.181	2.056	-1.361	2.066	-1449.759	10.426	-1450.654	10.436	
6/19/2020 01:29:32	0	0	8.8%	7.949E-2 	1583.84408194858	1256.895	363.662	-0.066	2.439	0.069	2.443	-41.027	2.981	-40.803	2.978	0.058	0.158	-0.256	0.219	0.522	10.372	0.786	10.389	1.501	4.765	1.429	4.767	0.046	0.356	0.145	0.356	-0.141	0.391	-0.167	0.409	-0.097	0.116	-0.061	0.149	-1.216	2.057	-1.199	2.062	-1449.658	10.427	-1449.341	10.431	
6/19/2020 01:29:43	0	0	8.8%	7.949E-2 	1583.84408194858	1270.500	369.908	-0.080	2.439	-0.292	2.439	-40.982	2.983	-40.969	2.982	0.037	0.161	-0.012	0.251	0.430	10.369	-0.299	10.360	1.504	4.766	1.202	4.763	0.044	0.355	0.028	0.355	-0.109	0.390	0.173	0.392	-0.080	0.115	0.033	0.143	-1.169	2.057	-1.077	2.044	-1449.794	10.426	-1449.997	10.418	
6/19/2020 01:29:52	0	0	8.8%	7.949E-2 	1583.84408194858	1278.421	361.581	-0.262	2.440	-0.825	2.444	-40.995	2.981	-41.200	2.976	-0.193	0.166	-0.280	0.237	0.252	10.367	-0.296	10.366	1.419	4.770	1.037	4.781	0.007	0.356	-0.103	0.357	-0.041	0.391	0.066	0.408	-0.102	0.119	-0.243	0.166	-1.113	2.055	-0.816	2.062	-1450.027	10.428	-1450.121	10.431	
6/19/2020 01:30:04	0	0	8.8%	7.949E-2 	1583.84408194858	1261.113	356.276	-0.222	2.440	0.001	2.441	-40.977	2.977	-40.935	2.976	-0.267	0.165	-0.456	0.227	0.322	10.367	1.097	10.370	1.385	4.767	1.875	4.763	0.003	0.356	-0.037	0.356	-0.063	0.393	-0.308	0.402	-0.170	0.118	-0.408	0.151	-1.132	2.057	-1.437	2.073	-1449.769	10.423	-1449.625	10.416	
6/19/2020 01:30:15	0	0	8.8%	7.949E-2 	1583.84408194858	1238.983	336.841	-0.192	2.439	0.185	2.438	-41.070	2.975	-41.176	2.970	-0.175	0.166	0.160	0.226	0.152	10.359	0.105	10.356	1.365	4.765	1.347	4.760	-0.032	0.355	0.007	0.355	-0.101	0.390	-0.324	0.396	-0.143	0.118	0.044	0.155	-1.088	2.056	-1.021	2.058	-1449.742	10.415	-1449.233	10.402	
6/19/2020 01:30:26	0	0	8.8%	7.949E-2 	1583.84408194858	1238.482	333.914	-0.199	2.440	-0.302	2.443	-41.086	2.974	-41.032	2.977	-0.194	0.167	-0.030	0.229	0.298	10.360	0.284	10.366	1.489	4.769	1.698	4.776	-0.016	0.356	0.091	0.357	-0.175	0.392	-0.137	0.401	-0.194	0.115	-0.169	0.138	-1.150	2.063	-1.324	2.069	-1449.710	10.418	-1449.873	10.427	
6/19/2020 01:30:37	0	0	8.8%	7.949E-2 	1583.84408194858	1241.484	338.724	-0.026	2.440	-0.086	2.443	-41.054	2.972	-41.072	2.966	-0.142	0.168	-0.032	0.231	0.147	10.363	-0.899	10.373	1.566	4.769	1.343	4.780	0.019	0.356	0.036	0.357	-0.167	0.392	0.078	0.408	-0.128	0.109	0.020	0.139	-1.287	2.062	-1.366	2.058	-1449.620	10.415	-1449.756	10.419	
6/19/2020 01:30:47	0	0	8.8%	7.949E-2 	1583.84408194858	1253.728	350.936	-0.041	2.440	-0.025	2.442	-41.041	2.969	-40.884	2.962	-0.099	0.168	-0.302	0.223	-0.133	10.368	-0.024	10.391	1.508	4.771	1.644	4.774	0.061	0.356	0.132	0.356	-0.066	0.391	0.111	0.401	-0.021	0.111	0.022	0.158	-1.264	2.065	-1.344	2.086	-1449.492	10.416	-1449.114	10.419	
6/19/2020 01:30:58	0	0	8.8%	7.949E-2 	1583.84408194858	1245.435	360.918	-0.091	2.441	0.019	2.440	-40.994	2.971	-40.989	2.981	-0.096	0.178	0.066	0.245	-0.065	10.373	0.378	10.376	1.525	4.772	1.418	4.762	0.073	0.356	0.054	0.355	-0.056	0.389	-0.278	0.386	-0.040	0.113	-0.031	0.159	-1.244	2.064	-0.940	2.052	-1449.525	10.421	-1449.365	10.424	
6/19/2020 01:31:09	0	0	8.8%	7.949E-2 	1583.84408194858	1231.526	352.195	0.004	2.440	0.073	2.441	-41.019	2.970	-41.132	2.970	-0.111	0.167	-0.230	0.212	-0.111	10.377	0.102	10.384	1.484	4.770	1.533	4.768	0.036	0.356	-0.056	0.356	-0.044	0.387	-0.050	0.391	0.049	0.113	0.186	0.141	-1.284	2.062	-1.487	2.062	-1449.586	10.418	-1450.116	10.414	
6/19/2020 01:31:19	0	0	8.8%	7.949E-2 	1583.84408194858	1235.545	360.226	0.098	2.440	0.370	2.444	-41.007	2.971	-41.024	2.971	-0.153	0.166	-0.136	0.217	0.091	10.383	-0.092	10.397	1.591	4.769	1.771	4.777	0.042	0.355	0.058	0.357	-0.127	0.385	-0.252	0.400	0.075	0.121	0.123	0.157	-1.255	2.059	-1.250	2.049	-1449.792	10.422	-1450.578	10.436	
6/19/2020 01:31:30	0	0	8.8%	7.949E-2 	1583.84408194858	1245.919	362.419	0.227	2.440	0.442	2.441	-41.059	2.973	-41.090	2.972	-0.102	0.167	-0.094	0.220	0.159	10.376	0.248	10.362	1.602	4.770	1.686	4.777	0.029	0.356	0.075	0.357	-0.197	0.385	-0.171	0.401	0.041	0.116	-0.113	0.145	-1.207	2.055	-1.150	2.070	-1450.024	10.421	-1450.042	10.414	
6/19/2020 01:31:41	0	0	8.8%	7.949E-2 	1583.84408194858	1259.559	353.233	0.183	2.441	-0.104	2.443	-41.077	2.975	-41.061	2.987	-0.160	0.165	-0.201	0.240	0.082	10.374	0.068	10.370	1.570	4.771	1.292	4.769	0.012	0.356	-0.010	0.356	-0.132	0.389	-0.016	0.400	0.031	0.114	-0.072	0.154	-1.267	2.060	-1.179	2.074	-1449.838	10.422	-1448.622	10.428	
6/19/2020 01:31:52	0	0	8.8%	7.949E-2 	1583.84408194858	1291.808	370.821	0.236	2.441	0.256	2.443	-41.063	2.976	-41.077	2.976	-0.254	0.171	-0.541	0.225	-0.088	10.371	-0.576	10.372	1.468	4.774	1.123	4.779	0.035	0.356	0.035	0.357	-0.182	0.393	-0.317	0.407	-0.030	0.115	-0.060	0.155	-1.219	2.066	-1.298	2.086	-1449.578	10.422	-1449.075	10.417	
6/19/2020 01:32:02	0	0	8.8%	7.949E-2 	1583.84408194858	1282.141	361.348	0.236	2.441	0.320	2.443	-41.086	2.978	-41.116	2.978	-0.109	0.165	0.432	0.234	0.021	10.369	0.343	10.388	1.505	4.771	1.923	4.766	0.028	0.356	0.030	0.356	-0.080	0.393	0.146	0.396	-0.142	0.117	-0.322	0.154	-1.182	2.066	-1.101	2.047	-1449.544	10.418	-1450.443	10.420	
6/19/2020 01:32:11	0	0	8.8%	7.949E-2 	1583.84408194858	1271.860	373.674	0.244	2.441	0.462	2.440	-41.068	2.977	-41.017	2.968	-0.117	0.165	-0.122	0.209	-0.039	10.368	0.007	10.359	1.491	4.769	1.630	4.767	0.017	0.356	0.032	0.355	-0.096	0.390	-0.263	0.392	-0.092	0.115	0.084	0.142	-1.153	2.061	-1.035	2.047	-1449.388	10.416	-1449.417	10.406	
6/19/2020 01:32:24	0	0	8.8%	7.949E-2 	1583.84408194858	1272.898	378.377	0.168	2.440	-0.420	2.442	-41.051	2.973	-40.995	2.973	-0.025	0.156	0.172	0.205	-0.024	10.366	0.129	10.361	1.456	4.770	1.152	4.772	-0.004	0.356	-0.093	0.356	-0.144	0.388	-0.192	0.393	-0.101	0.111	-0.106	0.145	-1.179	2.056	-1.282	2.055	-1449.887	10.413	-1450.621	10.417	
6/19/2020 01:32:34	0	0	8.8%	7.949E-2 	1583.84408194858	1262.584	371.899	0.112	2.440	0.048	2.444	-41.018	2.975	-40.943	2.982	0.063	0.160	-0.176	0.244	0.232	10.367	0.445	10.378	1.454	4.769	1.113	4.775	-0.021	0.355	-0.033	0.357	-0.066	0.388	0.003	0.406	-0.217	0.112	-0.523	0.149	-1.163	2.056	-1.233	2.086	-1450.154	10.416	-1450.143	10.429	
6/19/2020 01:32:43	0	0	8.8%	7.949E-2 	1583.84408194858	1269.757	375.543	0.088	2.440	0.160	2.442	-40.995	2.973	-41.024	2.973	0.046	0.164	0.400	0.238	0.121	10.362	-0.099	10.366	1.361	4.768	1.552	4.766	-0.025	0.355	0.011	0.355	-0.229	0.389	-0.471	0.400	-0.167	0.106	-0.123	0.145	-1.220	2.057	-1.328	2.053	-1449.940	10.416	-1449.589	10.419	
